Data [검사문장번호=0, 검사문장=﻿' 모리와 함께 한 화요일' 은 루 게 릭 병을 앓으며 죽음을 앞두고 있는 모리 교수와 그의 제자 미치가 모리가 세상을 떠나기 전 서너 달 동안 매주 화요일에 만 나 인생을 주제로 가진 수업 내용을 적은 글이다., 비교문서번호=2, 비교문서 문장번호=40, 비교문서 문장=라는 말.. 난 지금까지 누 군가에게 사랑을 받는다는 게 어색하다라고 생각했고 사랑을 나눠 준다라는 것은 깊게 생각해 본 적이 없었다.., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=wiazard803&logNo=20055717073&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.7137742529753551]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=25, 비교문서 문장번호=122, 비교문서 문장=오늘이 마지막은 아닐 거야 오늘 하루가 힘겨운 너희들에게 아이 편 오늘 행복을 쓰다 필사의 발견 오래된 미래 오 르 부 아르 오리지 널스 오리지 널스 오만과 편견 88 세계문학 전집 오버 로드 1 불사자의 왕 오버 로드 3 선혈의 발키리 오버 로드 4 리 저 드맨 용사들 오버 로드 8 두 명의지도자 오 베라는 남자 오봉 로망 오사카 소년 탐정단 오이 디 푸스 왕 217 세계문학 전집 오체 불만족 10000 원 완벽하지 않은 것 들 에대, 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=ok993&logNo=220683230228&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.7068307293387497]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=26, 비교문서 문장번호=25, 비교문서 문장=모리와 함께 한 화요일로 죽음과 상실 그리고 삶에 대해 깊이 성찰한 미치 앨 봄 답게 오늘의 가치와 의미를 재창조해 내고 있다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=herdkmh&logNo=196666028&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.7162424214398635]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=30, 비교문서 문장번호=4, 비교문서 문장=술 한 잔에 다가 우리 딸내미의 이쁜 봄 옷까지 사 주며 발제 문을 떠맡기는데 달리 용쓸 재주가 없었다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=jonychoi&logNo=20039368132&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.7162424214398635]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=31, 비교문서 문장번호=86, 비교문서 문장=책 속에서는 앞뒤 문맥에 따라 모르는 단어의 의미를 추측하고 넘어갈 수 있지만 그게 또 다른 상황에서 만나게 되면 여전히 모르는 단어 일 뿐 항상 자신감 없이 이 뜻이 아닐까, 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=annerheekim&logNo=90047491462&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.7098949119806742]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=31, 비교문서 문장번호=112, 비교문서 문장=적이 있었거든요., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=annerheekim&logNo=90047491462&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.780545271588248]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=33, 비교문서 문장번호=9, 비교문서 문장=생각하니 감회가 새롭다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=hiphopdrum&logNo=50076623864&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.7170889887059125]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=34, 비교문서 문장번호=15, 비교문서 문장=너무 크고 복잡했던, 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=kwak27&logNo=60000497375&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.7102348185895606]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=34, 비교문서 문장번호=77, 비교문서 문장=인권은 교문 앞에서 멈춘다, 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=kwak27&logNo=60000497375&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.7050390971034709]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=34, 비교문서 문장번호=82, 비교문서 문장=1 정 연수 때 우리 조의 조별 발표 주제가 바로 학교 내에서의 인권 침해 실태 였다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=kwak27&logNo=60000497375&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.7138629892900884]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=36, 비교문서 문장번호=0, 비교문서 문장=style 먼데이 모닝 리더십 8 일간의 기적 안녕하세요?, 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=i2i&logNo=70006878146&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.7085213906573]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=36, 비교문서 문장번호=16, 비교문서 문장=51 쪽 핵심 과업은 무엇인가? 핵심 과업에 대한 생각이 팀원들마다 각자 다를 지도 모른다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=i2i&logNo=70006878146&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.8035249314790236]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=36, 비교문서 문장번호=19, 비교문서 문장=자네가 도덕성을 잃는다면 인간관계에서 가장 기본이 되는 신뢰를 얻거나 유지하기 힘들어 지지 . 제 프 더 말할 필요도 없이 자네는 도덕성을 리더십에서 가장 귀중한 보물로서 지켜야 하네., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=i2i&logNo=70006878146&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.714287210549517]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=36, 비교문서 문장번호=37, 비교문서 문장=우리가 해야 할 일은 맡은 과업을 줄이고 일의 단계를 줄이고 일부 과업을 통합하고 일을 좀더 수원하게 할 수 있는 방법을 찾는 것일세., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=i2i&logNo=70006878146&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.7145337557142413]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=36, 비교문서 문장번호=40, 비교문서 문장=112 쪽 내가 가장 중요하게 여기는 나만의 시관관리 요령 중 하나는 매일 방해 받지 않고 계획할 수 있는 시간을 확보해 놓는 것일세., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=i2i&logNo=70006878146&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.708138218524715]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=36, 비교문서 문장번호=41, 비교문서 문장=119 쪽 일을 덜 하거나 빨리 하라 내시간은 내 책임이다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=i2i&logNo=70006878146&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.7106904266002904]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=36, 비교문서 문장번호=53, 비교문서 문장=양동이 5 : 양동이 주인에게 연하장을 보낼 것 . 당신의 성공은 그들에게 달려 있다 ., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=i2i&logNo=70006878146&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.715816302719294]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=36, 비교문서 문장번호=58, 비교문서 문장=자네에 겐 발전하기 위한 노력이 필요하네., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=i2i&logNo=70006878146&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.7122043156531608]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=36, 비교문서 문장번호=77, 비교문서 문장=사람들은 일 뿐만 이 아닌 모든 분야에서 균형을 유지하는 사람을 본받고 싶어 하네., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=i2i&logNo=70006878146&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.7948487756568298]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=36, 비교문서 문장번호=98, 비교문서 문장=자넨 발전하기 위한 노력이 필요 하네., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=i2i&logNo=70006878146&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.795482778131132]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=36, 비교문서 문장번호=99, 비교문서 문장=Page 146 인생이란 전적으로 자기 앞에 던져 진 일들을 어떻게 보고 처리 하느냐에 달려 있네., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=i2i&logNo=70006878146&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.7520153440704512]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=36, 비교문서 문장번호=106, 비교문서 문장=갈등 해소의 원칙 성과는 리더가 부하직원들 앞을 가로막는 장애물을 제거할 때 향상된다, 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=i2i&logNo=70006878146&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.7163475254658024]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=39, 비교문서 문장번호=4, 비교문서 문장=싱아는 누가 다 먹었을까, 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=dietq&logNo=60096388799&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.7107943121819336]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=10, 비교문서 문장=나는 금년에 고희를 맞아 자축하는 뜻으로 그 동안 게시한 글들을 모아 어록으로 책을 만들었다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=presrisong&logNo=140029795063&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.7171308883317709]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=18, 비교문서 문장=아름다운 세상 가족이 지니는 의미 이혼한 부부 플러스 이미지와 마이너스 이미지 존경 받는 부부 진짜 행복 미소에 대한 예찬 아침 식탁 지혜로운 부모 미련한 부모 마음의 부 시어머니 10 계명 봉사하며 삽시다, 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=presrisong&logNo=140029795063&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.7169802833133095]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=25, 비교문서 문장=취미생활과 건강 돈이면 안 되는 게 있나, 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=presrisong&logNo=140029795063&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.7010360294652143]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=27, 비교문서 문장=늙는 것을 막는 궁극적인 방법은 바로 꿈이다, 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=presrisong&logNo=140029795063&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.7170806761143496]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=29, 비교문서 문장=멋진 부부 싸움 유산소 운동과 건강 기쁨을 주는 사람 병이 없는 인생 우리들의 몸에 향기를 스스로 풍기자 5 부: 진실 하루하루가 모여서 사흘마다 작심 삼일을 해라, 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=presrisong&logNo=140029795063&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.716616712560758]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=46, 비교문서 문장=내 계획에다 난 그런 것 들을 마련해 놓지 않았다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=presrisong&logNo=140029795063&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.7784919236579216]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=47, 비교문서 문장=고통과 상실의 아 품이 길 저 아래쪽에서 기다리고 있는 걸 난 내다볼 수 없었다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=presrisong&logNo=140029795063&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.8244137855120034]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=48, 비교문서 문장=내 계획서는 오직 성공을 위한 것이었으며 어떤 수첩에도 실패를 위한 페이지는 없었다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=presrisong&logNo=140029795063&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.7970808314797091]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=50, 비교문서 문장=난 오직 얻을 것만 계획했다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=presrisong&logNo=140029795063&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.7167984287838717]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=69, 비교문서 문장=이상을 잃어버릴 때 비로소 늙는다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=presrisong&logNo=140029795063&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.7109777508650638]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=73, 비교문서 문장=그대에게도 나에게도 마음에 눈에 보이지 않은 우체국이 있다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=presrisong&logNo=140029795063&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.7019055099914686]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=76, 비교문서 문장=머리를 높이 치켜들고 희망의 물결을 붙잡는 한 80 세라도 인간은 청춘으로 남는다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=presrisong&logNo=140029795063&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.8023303991023952]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=77, 비교문서 문장=샤무 엘 울 만 생각하기에 따라 인생이 젊어 질 수도 있고 늙어 질 수도 있습니다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=presrisong&logNo=140029795063&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, Rate=0.7163788107058003]
