Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=1, 비교문서 문장번호=0, 비교문서 문장=모리와 함께 한 화요일 미치 앨 봄 저. 공 경희 역. 세종 서적 . 1998 미치는 루 게 릭 병으로 서서히 죽어 가는 옛 스승 모리를 서너 달 동안 매주 화요일 날 방문한다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=xenomer&logNo=110030993382&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.7178943137420244, tagRate=0.8149398872417898, editRate=0.32786885245901637, endResult=0.48387903697221957]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=2, 비교문서 문장번호=34, 비교문서 문장=마지막에 모리의 죽음이 임박했을 때 내 뱉는 모리의 빛이 나는 말들은 정말 찡했다는.. 아직 나의 감정이 살아 있다는 증거다!, 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=wiazard803&logNo=20055717073&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.739155188708133, tagRate=0.9897716414492994, editRate=0.3655913978494624, endResult=0.5150169141929306]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=2, 비교문서 문장번호=45, 비교문서 문장=죽음이 주는 의미는 일반 사람에게는 공포이지만 그 죽음 조차도 두려워 하지 않고 긍정적으로 받아 드리는 모리의 아름다운 탄생 정신은 자신이 가는 그 장례식 날에도 모든 사람에게 행복과 사랑을 가슴 깊이 주었다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=wiazard803&logNo=20055717073&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.5152986419772487, tagRate=0.9915253919150178, editRate=0.2571428571428571, endResult=0.36040517107661374]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=2, 비교문서 문장번호=46, 비교문서 문장=사랑과 행복을 준 모리.. 그 이름을 당분간은 잊지 않을 것 같다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=wiazard803&logNo=20055717073&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.6826181883343756, tagRate=0.9950329972980537, editRate=0.5333333333333333, endResult=0.5930472753337502]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=3, 비교문서 문장번호=8, 비교문서 문장=지나간 시절로 되돌아가고 싶은 맘이 들 수 없도록 하루하루를 의미 있게 살며 다가오는 나날을 기쁨과 설레임으로 맞을 준비를 한다는 것은 얼마나 어려운 일인지. 그리고 스스로 만족하며 누구에게 나 모범을 보여 주며 산다는 것이 쉬운 일일 까 . 노 교수 모리는 불우한 환경의 어린 시절을 보내면서 일찍이 자신이 가야 할 길을 정한다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=jgmmi&logNo=40147212043&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.5010262819631821, tagRate=0.9836392678077165, editRate=0.16826923076923078, endResult=0.3013720512468113]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=3, 비교문서 문장번호=10, 비교문서 문장=미치와 모리는 기억과 추억을 함께 공유하며 인생에 있어서 무엇이 중요하며 어떻게 살아야 하며 어떻게 죽어야 하는 가 등등에 대해서 토론한다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=jgmmi&logNo=40147212043&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.5259217894226805, tagRate=0.9344850589288689, editRate=0.3564356435643564, endResult=0.42423010190768606]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=3, 비교문서 문장번호=11, 비교문서 문장=미치는 죽어 가는 노 교수의 참다운 가르침을 녹음하게 되고 서로 합의 하에 모리가 죽은 뒤에 모리와 함께 한 화요일 이라는 책을 출간하게 된다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=jgmmi&logNo=40147212043&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.7779344746886699, tagRate=0.9863217110876341, editRate=0.42718446601941745, endResult=0.5674844694871184]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=3, 비교문서 문장번호=18, 비교문서 문장=모리는 자신의 이상과 꿈을 현실에 잘 반영하면서 살아왔기 때문에 두려워하지 않고 자신의 죽음을 담담하게 받아들이며 지나간 시간들을 안타까워하지도 않았고 되돌리고 싶어 하지도 않았다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=jgmmi&logNo=40147212043&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.5003709748753791, tagRate=0.9057931922071308, editRate=0.27419354838709675, endResult=0.3646645189824097]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=3, 비교문서 문장번호=26, 비교문서 문장=그러나 모리나 드라마의 여주인공처럼 치유할 수 없는 병에 걸리고 나면 비로소 아! 그 때가 그래도 행복하고 평안했다는 것을 깨닫게 되는 것은 아닌지. 모리는 죽음은 단지 슬플 뿐 자신이 뭘 위해 살고 있는지도 모른 채 의미 없는 삶을 살고 있는 사람들이 많다고, 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=jgmmi&logNo=40147212043&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.638088718186433, tagRate=0.9741627920579636, editRate=0.20238095238095238, endResult=0.3766640587031446]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=3, 비교문서 문장번호=33, 비교문서 문장=이번 모리와 함께 한 화요일 을 읽으며 죽음에 대한 생각을 참 많이 했다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=jgmmi&logNo=40147212043&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.7008164250481642, tagRate=0.9774443933789271, editRate=0.625, endResult=0.6553265700192656]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=3, 비교문서 문장번호=43, 비교문서 문장=모리와 함께 한 화요일 을 읽고....... 아 포리 즘 aphorism 은 격언 경구 잠언, 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=jgmmi&logNo=40147212043&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.6507230909898494, tagRate=0.8522110582331398, editRate=0.5, endResult=0.5602892363959397]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=4, 비교문서 문장번호=0, 비교문서 문장=독후감 모리와 함께 한화 요일 . hwp 목차 모리와 함께 한 화요일을 읽고 느낀 점을 산문 형식으로 서술하였습니다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=l3e7hel3est&logNo=30067761025&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.7392804867996443, tagRate=0.9272902967267301, editRate=0.45454545454545453, endResult=0.5684394674471305]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=4, 비교문서 문장번호=2, 비교문서 문장=첫 번째 화요일 : 세상 모리는 고통을 겪는 사람들이 자신이 병을 앓게 된 후로 더 가깝게 느껴진다고 말한다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=l3e7hel3est&logNo=30067761025&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.6375202740544181, tagRate=0.9938006851360452, editRate=0.40476190476190477, endResult=0.4978652524789101]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=5, 비교문서 문장번호=4, 비교문서 문장=살아 있다는 것 자체가 행복인 것을 모르는 오늘의 삶. 더 많은 사람들과 더 많은 사랑을 나누며 살아야겠다는 다짐을 절로 하며 이 독후감을 쓴 이 또한 모리의 가르침을 가슴 깊이 간직하고 있습니다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=dydrla85&logNo=20130713129&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.5543743677801399, tagRate=0.9912598107621867, editRate=0.24812030075187969, endResult=0.3706219275631838]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=5, 비교문서 문장번호=5, 비교문서 문장=누구에게 나 공평한 죽음에 대한 사색이 책과 함께 잘 어울어진 독후감 입니 다 . 모리와 함께 한 화요일 다운 받기, 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=dydrla85&logNo=20130713129&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.6328366258832441, tagRate=0.9820915647081104, editRate=0.367816091954023, endResult=0.4738243055257114]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=6, 비교문서 문장번호=0, 비교문서 문장=모리와 함께 한 화요일 작가 미치 앨 봄 출판 살림 출판사 발매 2010.01. 27 평점 리뷰 보기 내가 최근에 읽은 책인데 이 책은 우리 학교에서 한 윤리 철학 골든 벨의 선정도 서인 기억 전달자 로이스로 리 를 인터넷에서 사는데 배송 비를 없애기 위해 어쩌다가 같이 산 책이다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=aosl02&logNo=220226672529&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.5115934565372137, tagRate=0.8995103221228287, editRate=0.2265193370165746, endResult=0.3405489848248302]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=6, 비교문서 문장번호=4, 비교문서 문장=아직 내가 19 살이라서 죽어 간다는 것의 의미는 파악하기 좀 어려웠지만 그래도 미치 앨 봄 작가의 모리 교수의 상태에 대한 상세한 묘사를 통해서 아 저렇게 힘든 상황에서도 저렇게 대화하는 것을 좋아하고 사람 만나는 일을 즐거워 하는구나., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=aosl02&logNo=220226672529&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.5061094096005754, tagRate=0.9747997730358823, editRate=0.22435897435897437, endResult=0.3370591484556148]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=7, 비교문서 문장번호=0, 비교문서 문장=모리와 함께 한 화요일 작가 미치 앨 봄 출판 세종 서적 발매 2008.10. 01 리뷰 보기 모리와 함께 한 화요일 을 처음 접했을 때는 친한 친구들은 모두 취업을 나가 버리고 학교에 가서 멍하니 앉아 취향도 아닌 영화를 봐야 했던, 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=withacat&logNo=70176449408&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.6994450611570535, tagRate=0.9740159836511503, editRate=0.2549019607843137, endResult=0.43271920093340965]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=7, 비교문서 문장번호=3, 비교문서 문장=이 책도 모리 교수는 대단한 사람이구나., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=withacat&logNo=70176449408&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.6860219252330174, tagRate=0.8934709768247944, editRate=0.5555555555555556, endResult=0.6077421034265402]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=7, 비교문서 문장번호=11, 비교문서 문장=모리 교수님의 인생이 읽혔다는 것이다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=withacat&logNo=70176449408&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.6741363809239318, tagRate=0.9738284787719441, editRate=0.6590909090909091, endResult=0.6651090978241182]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=7, 비교문서 문장번호=12, 비교문서 문장=사실 내가 모리의 13 번의 강의보다도 훨씬 좋아하는 부분들이 기도 하다. 중간 중간 아주 짤막하게 모리의 소년기 청년기가 소개된다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=withacat&logNo=70176449408&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.6084721556235102, tagRate=0.8682517639597649, editRate=0.3402061855670103, endResult=0.4475125735896103]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=7, 비교문서 문장번호=14, 비교문서 문장=모리 교수는 자라면서 자기가 어릴 때 느낀 것 다진 각오들을 잃지 않고 자신의 신념대로 공부하고 직업을 선택했다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=withacat&logNo=70176449408&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.5464249598490811, tagRate=0.9713862909345395, editRate=0.38372093023255816, endResult=0.44880254207916737]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=7, 비교문서 문장번호=18, 비교문서 문장=너무 좋아하는 모리 교수의 말. 마음속에서 우러나는 일들을 하라구. 그런 일들을 하게 되면 절대 실망하지 않아. 질투심이 생기지도 않고 다른 사람의 것을 탐내지도 않게 되지. 오히려 그들에게 베풂으로써 나에게 되돌아오는 것들에 압도당할 거야 읽으면서 소름까지 돋았을 정도로 너무 좋았던, 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=withacat&logNo=70176449408&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.5187279659765189, tagRate=0.9516856699599807, editRate=0.19230769230769232, endResult=0.322875801775223]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=8, 비교문서 문장번호=0, 비교문서 문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=songyong0709&logNo=20173907335&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.9125484124647871, tagRate=0.9397302446620943, editRate=1.0, endResult=0.9650193649859149]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=8, 비교문서 문장번호=5, 비교문서 문장=그 이유는 이 책에서 모리 교수는 죽음을 안다면 진정한 삶까지 알 수 있다고, 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=songyong0709&logNo=20173907335&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.6207725656406569, tagRate=0.9155353110337496, editRate=0.46153846153846156, endResult=0.5252321031793397]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=8, 비교문서 문장번호=7, 비교문서 문장=이 모리 교수의 말이 나는 처음에 이해가 되지 않았다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=songyong0709&logNo=20173907335&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.6701045899263327, tagRate=0.9637490012779465, editRate=0.6226415094339622, endResult=0.6416267416309105]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=9, 비교문서 문장번호=0, 비교문서 문장=모리와 함께 한화 요일 . hwp 본문 요약 이 책은 베스트 셀러 1 위이기도 했고 유명했던, 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=kimws94&logNo=100133648265&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.5723364319651386, tagRate=0.9277257849753937, editRate=0.4864864864864865, endResult=0.5208264646779474]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=9, 비교문서 문장번호=6, 비교문서 문장=모리와 함께 한 화요일은 모리 교수와 미치의 마지막 수업을 그린 소설이다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=kimws94&logNo=100133648265&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.7508263567379787, tagRate=0.8759301731370747, editRate=0.625, endResult=0.6753305426951914]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=9, 비교문서 문장번호=8, 비교문서 문장=모리와 미치는 대학시절 교수와 제자 사이이다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=kimws94&logNo=100133648265&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.5957516046991219, tagRate=0.9515261375473276, editRate=0.6666666666666666, endResult=0.6383006418796487]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=9, 비교문서 문장번호=10, 비교문서 문장=그리고 졸업할 때 미치는 모리를 반드시 다시 찾아 오겠다고, 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=kimws94&logNo=100133648265&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.6617068440615855, tagRate=0.8326832738962148, editRate=0.5454545454545454, endResult=0.5919554648973615]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=9, 비교문서 문장번호=13, 비교문서 문장=대학시절 모리 교수와 이야기했던, 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=kimws94&logNo=100133648265&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.592072848109305, tagRate=0.8437860172053699, editRate=0.475, endResult=0.521829139243722]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=9, 비교문서 문장번호=16, 비교문서 문장=그리고 어느덧 수십년의 세월이 흐르고 모리는 루게릭병에 걸리게 된다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=kimws94&logNo=100133648265&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.6686410433113288, tagRate=0.9600901347404368, editRate=0.5245901639344263, endResult=0.5822105156851873]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=9, 비교문서 문장번호=17, 비교문서 문장=그의 사연이 TV 를 타고 전국에 방영되자 그것을 본 미치는 모리를 찾아갈 결심을 한다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=kimws94&logNo=100133648265&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.5896541760282429, tagRate=0.9710201451331544, editRate=0.4305555555555556, endResult=0.49419500374463055]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=9, 비교문서 문장번호=18, 비교문서 문장=수십년 만에 찾아가는 모리. 그는 휠체어를 타고 있었지만 여전히 아이처럼 밝은 웃음으로 그를 맞이한다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=kimws94&logNo=100133648265&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.6104947268590337, tagRate=0.9883839429471073, editRate=0.4125, endResult=0.4916978907436135]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=9, 비교문서 문장번호=20, 비교문서 문장=둘은 인생의 의미에 대해 심도 높은 대화를 나누었고 졸업논문으로 바로 모리와 함께 한 화요일을 출판한다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=kimws94&logNo=100133648265&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.6187642094150967, tagRate=0.9748329699903864, editRate=0.41975308641975306, endResult=0.49935753561789054]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=9, 비교문서 문장번호=22, 비교문서 문장=모리와 함께 한 화요일. 내가 이 책을 처음 접한 것은 온라인 서점 베스트 셀러 칸에서 이 책을 보면서 부터였다 ., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=kimws94&logNo=100133648265&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.6204992571485992, tagRate=0.918792610837822, editRate=0.4942528735632184, endResult=0.5447514269973708]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=9, 비교문서 문장번호=23, 비교문서 문장=무슨 화요일인지 화요일에 모여서 파티를 한다는 건지 회의를 한다는 건지는 알 수 없었지만 알 수 없는 호기심에 나는 이 책에 마우스를 가져가게 되었다., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=kimws94&logNo=100133648265&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.5049451751911491, tagRate=0.9763241612041952, editRate=0.32710280373831774, endResult=0.3982397523194503]
Data [검사문장번호=0, 검사문장=모리와 함께 한 화요일이라는 책을 읽었다., 비교문서번호=9, 비교문서 문장번호=25, 비교문서 문장=모리는 미치에게 인생의 의미를 가르쳐 주면서 미치에게 죽음의 의미를 일깨워 준다 ., 비교문서 주소=http://blog.naver.com/PostView.nhn?blogId=kimws94&logNo=100133648265&beginTime=0&jumpingVid=&from=search&redirect=Log&widgetTypeCall=true, CosineRate=0.5710596882962493, tagRate=0.9533075717153663, editRate=0.463768115942029, endResult=0.5066847448837171]
