Data [검사문장번호=0, 검사문장=﻿' 모리와 함께 한 화요일' 은 루 게 릭 병을 앓으며 죽음을 앞두고 있는 모리 교수와 그의 제자 미치가 모리가 세상을 떠나기 전 서너 달 동안 매주 화요일에 만 나 인생을 주제로 가진 수업 내용을 적은 글이다., 비교문서번호=2, 비교문서 문장번호=40, 비교문서 문장=라는 말.. 난 지금까지 누 군가에게 사랑을 받는다는 게 어색하다라고 생각했고 사랑을 나눠 준다라는 것은 깊게 생각해 본 적이 없었다.., Rate=0.713317486510941]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=24, 비교문서 문장번호=15, 비교문서 문장=독서록이야, Rate=0.7161201624329182]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=25, 비교문서 문장번호=35, 비교문서 문장=나는 더 이상여행을 미루지 않기로 했다, Rate=0.7200483499704092]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=25, 비교문서 문장번호=69, 비교문서 문장=독서 인간 독일로 간 광부 글 뤽 아우 프 돈보다 운을 벌어라, Rate=0.7158665869801422]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=25, 비교문서 문장번호=122, 비교문서 문장=오늘이 마지막은 아닐 거야 오늘 하루가 힘겨운 너희들에게 아이 편 오늘 행복을 쓰다 필사의 발견 오래된 미래 오 르 부 아르 오리지 널스 오리지 널스 오만과 편견 88 세계문학 전집 오버 로드 1 불사자의 왕 오버 로드 3 선혈의 발키리 오버 로드 4 리 저 드맨 용사들 오버 로드 8 두 명의지도자 오 베라는 남자 오봉 로망 오사카 소년 탐정단 오이 디 푸스 왕 217 세계문학 전집 오체 불만족 10000 원 완벽하지 않은 것 들 에대, Rate=0.7008460937554352]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=26, 비교문서 문장번호=25, 비교문서 문장=모리와 함께 한 화요일로 죽음과 상실 그리고 삶에 대해 깊이 성찰한 미치 앨 봄 답게 오늘의 가치와 의미를 재창조해 내고 있다., Rate=0.7159622800600769]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=30, 비교문서 문장번호=4, 비교문서 문장=술 한 잔에 다가 우리 딸내미의 이쁜 봄 옷까지 사 주며 발제 문을 떠맡기는데 달리 용쓸 재주가 없었다., Rate=0.7159622800600769]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=31, 비교문서 문장번호=86, 비교문서 문장=책 속에서는 앞뒤 문맥에 따라 모르는 단어의 의미를 추측하고 넘어갈 수 있지만 그게 또 다른 상황에서 만나게 되면 여전히 모르는 단어 일 뿐 항상 자신감 없이 이 뜻이 아닐까, Rate=0.7093624661751796]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=31, 비교문서 문장번호=112, 비교문서 문장=적이 있었거든요., Rate=0.76637482002128]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=34, 비교문서 문장번호=15, 비교문서 문장=너무 크고 복잡했던, Rate=0.7090633381115856]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=34, 비교문서 문장번호=77, 비교문서 문장=인권은 교문 앞에서 멈춘다, Rate=0.7013663522104421]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=34, 비교문서 문장번호=82, 비교문서 문장=1 정 연수 때 우리 조의 조별 발표 주제가 바로 학교 내에서의 인권 침해 실태 였다., Rate=0.7128445422928941]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=36, 비교문서 문장번호=0, 비교문서 문장=style 먼데이 모닝 리더십 8 일간의 기적 안녕하세요?, Rate=0.7083376660638175]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=36, 비교문서 문장번호=16, 비교문서 문장=51 쪽 핵심 과업은 무엇인가? 핵심 과업에 대한 생각이 팀원들마다 각자 다를 지도 모른다., Rate=0.8016282148407289]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=36, 비교문서 문장번호=19, 비교문서 문장=자네가 도덕성을 잃는다면 인간관계에서 가장 기본이 되는 신뢰를 얻거나 유지하기 힘들어 지지 . 제 프 더 말할 필요도 없이 자네는 도덕성을 리더십에서 가장 귀중한 보물로서 지켜야 하네., Rate=0.7111381547714758]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=36, 비교문서 문장번호=37, 비교문서 문장=우리가 해야 할 일은 맡은 과업을 줄이고 일의 단계를 줄이고 일부 과업을 통합하고 일을 좀더 수원하게 할 수 있는 방법을 찾는 것일세., Rate=0.7142844300115816]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=36, 비교문서 문장번호=40, 비교문서 문장=112 쪽 내가 가장 중요하게 여기는 나만의 시관관리 요령 중 하나는 매일 방해 받지 않고 계획할 수 있는 시간을 확보해 놓는 것일세., Rate=0.7059328526815581]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=36, 비교문서 문장번호=41, 비교문서 문장=119 쪽 일을 덜 하거나 빨리 하라 내시간은 내 책임이다., Rate=0.710657829675915]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=36, 비교문서 문장번호=53, 비교문서 문장=양동이 5 : 양동이 주인에게 연하장을 보낼 것 . 당신의 성공은 그들에게 달려 있다 ., Rate=0.7154032292072579]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=36, 비교문서 문장번호=58, 비교문서 문장=자네에 겐 발전하기 위한 노력이 필요하네., Rate=0.7119766991420772]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=36, 비교문서 문장번호=77, 비교문서 문장=사람들은 일 뿐만 이 아닌 모든 분야에서 균형을 유지하는 사람을 본받고 싶어 하네., Rate=0.7903653214357688]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=36, 비교문서 문장번호=98, 비교문서 문장=자넨 발전하기 위한 노력이 필요 하네., Rate=0.7938342995169]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=36, 비교문서 문장번호=99, 비교문서 문장=Page 146 인생이란 전적으로 자기 앞에 던져 진 일들을 어떻게 보고 처리 하느냐에 달려 있네., Rate=0.7519715837955835]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=36, 비교문서 문장번호=106, 비교문서 문장=갈등 해소의 원칙 성과는 리더가 부하직원들 앞을 가로막는 장애물을 제거할 때 향상된다, Rate=0.7161002203587012]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=39, 비교문서 문장번호=4, 비교문서 문장=싱아는 누가 다 먹었을까, Rate=0.7107943121819335]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=10, 비교문서 문장=나는 금년에 고희를 맞아 자축하는 뜻으로 그 동안 게시한 글들을 모아 어록으로 책을 만들었다., Rate=0.7171289181346288]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=18, 비교문서 문장=아름다운 세상 가족이 지니는 의미 이혼한 부부 플러스 이미지와 마이너스 이미지 존경 받는 부부 진짜 행복 미소에 대한 예찬 아침 식탁 지혜로운 부모 미련한 부모 마음의 부 시어머니 10 계명 봉사하며 삽시다, Rate=0.7169310642761677]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=25, 비교문서 문장=취미생활과 건강 돈이면 안 되는 게 있나, Rate=0.7009385030098547]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=27, 비교문서 문장=늙는 것을 막는 궁극적인 방법은 바로 꿈이다, Rate=0.7170629486487948]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=29, 비교문서 문장=멋진 부부 싸움 유산소 운동과 건강 기쁨을 주는 사람 병이 없는 인생 우리들의 몸에 향기를 스스로 풍기자 5 부: 진실 하루하루가 모여서 사흘마다 작심 삼일을 해라, Rate=0.7164535927258691]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=46, 비교문서 문장=내 계획에다 난 그런 것 들을 마련해 놓지 않았다., Rate=0.7722851670882451]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=47, 비교문서 문장=고통과 상실의 아 품이 길 저 아래쪽에서 기다리고 있는 걸 난 내다볼 수 없었다., Rate=0.8244137855120034]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=48, 비교문서 문장=내 계획서는 오직 성공을 위한 것이었으며 어떤 수첩에도 실패를 위한 페이지는 없었다., Rate=0.797080831479709]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=50, 비교문서 문장=난 오직 얻을 것만 계획했다., Rate=0.7166922092139177]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=69, 비교문서 문장=이상을 잃어버릴 때 비로소 늙는다., Rate=0.7096948817825882]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=73, 비교문서 문장=그대에게도 나에게도 마음에 눈에 보이지 않은 우체국이 있다., Rate=0.700025089051616]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=76, 비교문서 문장=머리를 높이 치켜들고 희망의 물결을 붙잡는 한 80 세라도 인간은 청춘으로 남는다., Rate=0.8006593866624594]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=77, 비교문서 문장=샤무 엘 울 만 생각하기에 따라 인생이 젊어 질 수도 있고 늙어 질 수도 있습니다., Rate=0.7163788107058003]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=79, 비교문서 문장=시집 서문에 쓴 시 땅과 태양과 동물들을 사랑하라. 부를 경멸하라. 필요한 모든 이에게 자선을 베풀라. 어리석거나 제 정신이 아닌 일이면 맞서라. 당신의 수입과 노동을 다른 사람을 위한 일에 돌려 라 . 신에 대해 논쟁하지 말라. 사람들에게는 참고 너그럽게 대하라. 당신이 모르는 것 알 수 없는 것 또는 사람 수가 많든 적든 그들에게 머리를 숙여 라 . 아는 것은 적어도 당신을 감동시키는 사람들 젊은이들 가족의 어머니들과 함께 가라. 자유롭게 살면서 당신 생애의 모든 해 모든 계절. 산과 들에 있는 이 나뭇잎들을 음미하라. 당신의 영혼을 모욕하는 것은 무엇이든지 멀리하라. 할 수 있는 한 최선을 다 하라. 월드 휘트먼의 풀잎 1855 년 판 서문 중에서 어르신들은 자연과 인간 생활에서 얻은 것을 후손들에게 모범을 보여야 하며 남을 위하여 칭찬과 관용을 베풀어 존경 받는 노인이 되어야겠습니다. 잠언시 세상의 소란함과 서두름 속에서 너의 평온을 잃지 말라. 침묵 속에 어떤 평화가 있는지 기억하라. 너 자신을 포기하지 않고서도 가능한 한 모든 사람과 좋은 관계를 유지하라. 네 가 알고 있는 진리를 조용히 그리고 분명하게 말하라. 들어 주라. 그들 역시 자신들 만의 이야기를 갖고 있으므로. 소란하고 공격적인 사람을 피하라. 그들은 정신에 방해가 될 뿐이니까. 만일 너 자신을 남과 비교한다면 너는 무의미하고 괴로운 인생을 살 것이다., Rate=0.7037237101244536]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=93, 비교문서 문장=이러한 노인의 뜻을 헤아려 경노 효친의 정신을 가져야겠습니다. 겸허 해져야 할 이유 누구에게 나 인생의 끝은 있습니다., Rate=0.7117549476860221]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=97, 비교문서 문장=어떤 사람은 이런 말을 했다고, Rate=0.78854867507909]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=99, 비교문서 문장=나는 이 세상을 꼭 한번 지나간다., Rate=0.7165029421000432]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=100, 비교문서 문장=그러므로 만일 내가 베풀어야 할 친절이 있다면 내가 줄 수 있는 좋은 것이 있다면 지금 당장 그렇게 하겠다., Rate=0.7170134834802481]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=110, 비교문서 문장=삶이란 현실의 법칙에 순응하면서 자기능력에 따라 좋아하는 일을 찾아 하는 것입니다., Rate=0.7152169356522335]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=175, 비교문서 문장=소금쟁이 들을 놀래, Rate=0.7169143548344509]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=181, 비교문서 문장=잘 랄 앗 딘 알 루 미의 그 안에 있는 것이 그 안에 있다, Rate=0.7137203784255831]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=182, 비교문서 문장=중에서 직감 예감 그 한 순간의 스침이 뒷날 그대로 현실이 되는 것을 경험합니다., Rate=0.7592142246457778]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=183, 비교문서 문장=토정 비결이나 궁합 점 꿈도 종종 맞는 것을 볼 수 있습니다., Rate=0.808363637723673]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=184, 비교문서 문장=그것은 환상에서 구태의 연한 현실에서 탈출하라는 신호로 생각하는 것이 좋습니다., Rate=0.8089125368247984]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=199, 비교문서 문장=오늘 따라 오후의 햇살이 유난히 곱습니다., Rate=0.7117771217017952]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=203, 비교문서 문장=내 말을 잘 들어라., Rate=0.7080980317217196]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=232, 비교문서 문장=커다란 마음으로 사건에 대해 토론하고 중간의 마음으로 사건에 대해 토론하며 작은 마음으로 사람에 대해 토론 합시다 ., Rate=0.7157473703518554]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=240, 비교문서 문장=내가 어디로 가는지 왜 가는지 내 남은 삶의 의미를 깨닫게 해 주십시오 ., Rate=0.7030760164682205]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=241, 비교문서 문장=잘 살지 아니하면 산다는 것이 무슨 의미가 있겠습니까?, Rate=0.7069940418710805]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=242, 비교문서 문장=그러나 또한 영원히 사는 것이 아니라면 그 잘 산다는 것이 또한 무슨 소용이 있겠습니까?, Rate=0.7171289181346288]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=248, 비교문서 문장=아멘. 명동 성당 교육관 기도문 중에서 명동 성당에서 예비 신자들에게 삶의 의미를 찾아갈 수 있도록 권고하는 기도 문입니다 ., Rate=0.7104683168509682]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=259, 비교문서 문장=중앙일보 생활여성 중에서 수십 년 간 서로 다른 문화적 배경에서 자란 남녀가 만 나 결혼하면 일상 생활의 사소한 일에서부터 차이점이 많게 마련이어서 이를 극복하는 지혜가 필요합니다., Rate=0.7130323799123741]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=279, 비교문서 문장=가족 간에 화목은 윗사람은 아랫사람을 사랑하고 아랫사람은 윗사람을 공경하는 데서 찾아옵니다., Rate=0.7005322726965273]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=301, 비교문서 문장=부부는 서로가 존경 받는 대상이 되겠다고, Rate=0.7081694994128277]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=318, 비교문서 문장=그것은 겸손한 감사의 원천이어야 하며 우리의 가장 따뜻한 품성을 깨워 줘야 한다., Rate=0.7024849337519337]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=319, 비교문서 문장=심술궂은 기분으로 식탁에 오지 않는 것을 습관으로 하라. 헬 렌 니어 링의 소박한 밥상 중에서 아침 식탁이 아니더라도 하루에 한 끼 식사는 가족과 함께 하는 것이 좋습니다., Rate=0.7155998204877075]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=321, 비교문서 문장=지혜로운 부모 미련한 부모 지 헤로 운 부모 1. 자녀가 순종하기를 기대하고 있음을 나타냅니다., Rate=0.7090658275515844]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=330, 비교문서 문장=5. 안 돼 라고 말하는 것을 두려워합니다., Rate=0.7052808376592361]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=332, 비교문서 문장=마음의 부 마음의 부란 스스로의 힘으로 기쁨을 만들고 그 기쁨을 자신의 것으로 만드는 사람입니다., Rate=0.7168898653308533]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=340, 비교문서 문장=어려운 친척도 이웃도 모르는 인색한 사람은 마음이 가난한 사람입니다., Rate=0.7106986371073402]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=350, 비교문서 문장=나 만이 잘 살어야겠다고 한다면 남에게 피해를 줄 수도 있습니다., Rate=0.7111911872001523]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=355, 비교문서 문장=최고의 삶이 될 것입니다., Rate=0.7139746323731786]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=358, 비교문서 문장=아들아! 어느새 어미 아픔을 제 눈물로 씻어 낼 줄 아는 나이가 되었구나., Rate=0.7171041774438075]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=365, 비교문서 문장=인생은 내게 수정으로 된 계단이 아니었다는 걸. 계단에는 못도 떨어져 있었고 가시도 있었다., Rate=0.7171041774438077]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=375, 비교문서 문장=왜냐하면 얘야 나도 아직 그 계단을 올라가고 있으니까. 난 아직도 오르고 있다., Rate=0.7072658375655658]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=391, 비교문서 문장=마 더 테레사 사랑의 힘을 여러 번 강조했습니다만 그래도 부족합니다., Rate=0.7152149811877788]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=393, 비교문서 문장=몇 일 전 애 덕의 집에 피정을 다녀왔습니다., Rate=0.7152149811877788]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=399, 비교문서 문장=기쁨은 슬픔을 극복했을 때 진정한 내 것이 된다., Rate=0.8095798428991697]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=402, 비교문서 문장=고통을 극복하고 다시 일어서느냐., Rate=0.7141700479563857]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=414, 비교문서 문장=처음과 끝이 서로 같이 만나야 진정 사랑을 완성할 수 있구나., Rate=0.7171371656006361]
Data [검사문장번호=2, 검사문장=저자는 삶에서 정말 중요한 것이 무엇인지 깨닫게 된다., 비교문서번호=41, 비교문서 문장번호=415, 비교문서 문장=정호 승의 스무 살을 위한 사랑의 동화 중에서 사랑은 함께 가는 것입니다., Rate=0.7169722703252855]
